customer_id,loan_category,loan_amount,interest_rate,tenure_months,employment_type,annual_income,credit_score,existing_loans,age,monthly_obligations,emi_to_income_ratio,loan_to_income_ratio,Defaulter
CUST_002275,Medical,652000,12.86,120,Freelancer,200000,697,0,24,4242,0.326,3.26,1
CUST_002276,Medical,902000,13.04,180,Government,200000,525,0,23,20115,0.3007,4.51,0
CUST_002277,Vehicle,955000,9.35,120,Private Sector,200000,749,1,43,2205,0.4775,4.775,0
CUST_002278,Business Expansion,809000,13.55,6,Private Sector,200000,569,2,48,21543,8.09,4.045,0
CUST_002279,Vehicle,993000,13.59,18,Freelancer,200000,650,1,21,18740,3.31,4.965,1
CUST_002280,Vehicle,759000,10.44,12,Government,200000,762,1,51,16366,3.795,3.795,0
CUST_002281,Business Expansion,914000,12.45,180,Business Owner,200000,589,1,29,12877,0.3047,4.57,0
CUST_002282,Business Expansion,378000,7.39,84,Private Sector,200000,543,1,39,7454,0.27,1.89,0
CUST_002283,Business Expansion,844000,11.46,60,Freelancer,230550.67,622,1,54,,0.7322,3.6608,0
CUST_002284,Credit Card,113000,9.43,24,Government,200000,707,1,33,17801,0.2825,0.565,0
CUST_002285,Mortgage,587000,11.69,12,,,666,2,47,4521,2.935,2.935,0
CUST_002286,Business Expansion,726000,12.57,84,Private Sector,200000,766,1,28,1963,0.5186,3.63,0
CUST_002287,Education Loan,1293000,7.69,84,Government,266456.4,,2,24,16663,0.6932,4.8526,0
CUST_002288,Education Loan,222000,9.48,12,Private Sector,200000,698,3,37,11340,1.11,1.11,0
CUST_002289,Mortgage,252000,16.61,180,Government,200000,560,0,21,5333,0.084,1.26,0
CUST_002290,Mortgage,177000,6.97,12,Private Sector,200000,514,1,40,5699,0.885,0.885,1
CUST_002291,Medical,145000,8.72,120,Private Sector,200000,763,0,24,12843,0.0725,0.725,0
CUST_002292,Medical,973000,8.76,180,Freelancer,200000,666,0,31,19069,0.3243,4.865,0
CUST_002293,Credit Card,298000,9.71,240,Private Sector,200000,569,1,30,14520,0.0745,1.49,0
CUST_002294,Credit Card,953000,13.6,6,Freelancer,200000,655,1,26,16677,9.53,4.765,0
CUST_002295,Medical,298000,4,240,Government,200000,697,1,35,16732,0.0745,1.49,0
CUST_002296,Vehicle,996000,12.54,12,Freelancer,200000,705,0,39,21540,4.98,4.98,1
CUST_002297,Education Loan,487000,11.47,6,Private Sector,200000,662,0,50,1570,4.87,2.435,0
CUST_002298,Mortgage,502000,11.83,84,Government,200000,607,0,38,24341,0.3586,2.51,0
CUST_002299,Mortgage,863000,11.99,36,Private Sector,200000,558,0,44,16867,1.4383,4.315,1
CUST_002300,Business Expansion,629000,14.74,18,Private Sector,200000,564,1,24,9680,2.0967,3.145,1
CUST_002301,Education Loan,569000,11.47,36,Private Sector,,670,1,45,6167,0.9483,2.845,0
CUST_002302,Credit Card,65000,11.49,240,Freelancer,200000,755,0,45,7756,0.0162,0.325,0
CUST_002303,Credit Card,402000,8.58,24,Freelancer,200000,555,1,36,21458,1.005,2.01,1
CUST_002304,Mortgage,378000,10.58,6,Freelancer,200000,645,0,50,7016,3.78,1.89,0
CUST_002305,Education Loan,456000,13.52,120,Freelancer,200000,677,1,26,604,0.228,2.28,0
CUST_002306,Credit Card,859000,9.35,6,Business Owner,200000,566,1,43,3383,8.59,4.295,1
CUST_002307,Credit Card,1792000,13.08,18,Freelancer,567829.14,900,0,29,24053,2.1039,3.1559,0
CUST_002308,Education Loan,369000,12.18,120,Private Sector,343120.2,694,0,50,24585,0.1075,1.0754,1
CUST_002309,Business Expansion,760000,7.08,180,Private Sector,200000,758,0,38,21450,0.2533,3.8,0
CUST_002310,Business Expansion,578000,11.67,180,Business Owner,200000,603,0,35,24472,0.1927,2.89,0
CUST_002311,Vehicle,482000,7.36,60,Government,200000,672,0,51,15903,0.482,2.41,0
CUST_002312,Credit Card,623000,7.17,60,Government,216591.8,600,3,21,22642,0.5753,2.8764,1
CUST_002313,Credit Card,656000,9.83,36,Freelancer,200000,610,1,25,10702,1.0933,3.28,0
CUST_002314,Mortgage,252000,10.41,24,Private Sector,200000,733,0,36,22425,0.63,1.26,0
CUST_002315,Vehicle,864000,6.47,120,Government,200000,751,1,31,8315,0.432,4.32,0
CUST_002316,Medical,956000,5.49,36,Government,200000,632,0,40,21510,1.5933,4.78,0
CUST_002317,Medical,943000,5.61,120,Private Sector,223433.77,773,1,43,17691,0.422,4.2205,1
CUST_002318,Mortgage,126000,13.77,120,,200000,488,1,42,20976,0.063,0.63,0
CUST_002319,Medical,418000,11.76,12,Business Owner,200000,591,2,54,12857,2.09,2.09,0
CUST_002320,Medical,316000,14.28,120,Business Owner,200000,687,1,36,23339,0.158,1.58,0
CUST_002321,Credit Card,592000,8.95,6,Government,,700,0,41,5404,5.92,2.96,0
CUST_002322,Mortgage,604000,10.99,18,Private Sector,258445.93,554,1,25,17400,1.558,2.337,0
CUST_002323,Mortgage,983000,14.66,240,Private Sector,498558.74,610,2,41,15651,0.0986,1.9717,0
CUST_002324,Medical,891000,8.33,240,Freelancer,,773,0,38,16606,0.2227,4.455,0
CUST_002325,Credit Card,63000,9.07,60,Private Sector,200000,450,1,38,12122,0.063,0.315,0
CUST_002326,Vehicle,994000,17.89,24,Private Sector,200000,811,0,43,21590,2.485,4.97,0
CUST_002327,Medical,758000,9.07,6,Private Sector,200000,651,2,37,14456,7.58,3.79,0
CUST_002328,Mortgage,954000,14.12,84,Freelancer,200000,777,1,30,20216,0.6814,4.77,1
CUST_002329,Vehicle,489000,13.09,120,Government,200000,584,1,35,23327,0.2445,2.445,0
CUST_002330,Medical,919000,10.86,240,Government,200000,710,0,42,24605,0.2298,4.595,0
CUST_002331,Mortgage,223000,11.09,180,Government,,618,0,34,8900,0.0743,1.115,0
CUST_002332,Education Loan,476000,11.07,240,Private Sector,,621,1,27,16992,0.119,2.38,0
CUST_002333,Credit Card,596000,12.02,60,Business Owner,200000,787,2,38,12462,0.596,2.98,0
CUST_002334,Vehicle,157000,8.26,60,Private Sector,200000,673,1,28,11892,0.157,0.785,0
CUST_002335,Vehicle,119000,11.69,180,Freelancer,200000,685,1,33,6735,0.0397,0.595,0
CUST_002336,Medical,820000,11.78,60,,200000,727,0,40,10133,0.82,4.1,0
CUST_002337,Vehicle,815000,11.17,120,Private Sector,200000,666,2,21,13499,0.4075,4.075,0
CUST_002338,Mortgage,981000,6.2,84,Private Sector,243708.1,541,0,30,18138,0.575,4.0253,0
CUST_002339,Credit Card,362000,8.16,84,Government,200000,659,1,55,646,0.2586,1.81,0
CUST_002340,Vehicle,699000,9.17,36,Private Sector,260964.68,787,3,43,8656,0.8928,2.6785,0
CUST_002341,Education Loan,799000,9.11,180,Business Owner,502666.58,642,1,45,23245,0.106,1.5895,0
CUST_002342,Medical,1272000,10.86,18,Government,281371.28,734,1,47,13720,3.0138,4.5207,0
CUST_002343,Credit Card,309000,6.68,6,Private Sector,200000,636,1,45,19589,3.09,1.545,0
CUST_002344,Education Loan,664000,12.22,36,Government,200000,646,1,38,9845,1.1067,3.32,0
CUST_002345,Credit Card,760000,9.83,240,Government,200000,567,1,27,8397,0.19,3.8,0
CUST_002346,Education Loan,548000,13.03,120,Government,200000,760,1,36,19142,0.274,2.74,0
CUST_002347,Credit Card,956000,8.22,60,,200000,692,1,49,11724,0.956,4.78,1
CUST_002348,Mortgage,693000,14.32,180,Government,,,2,37,12005,0.231,3.465,0
CUST_002349,Mortgage,657000,6.58,24,Government,200000,812,1,39,6216,1.6425,3.285,0
CUST_002350,Business Expansion,647000,12.67,180,Private Sector,200000,534,1,54,19019,0.2157,3.235,0
CUST_002351,Vehicle,263000,11.24,180,Business Owner,200000,638,0,60,12623,0.0877,1.315,0
CUST_002352,Vehicle,749000,13.07,84,Government,200000,631,0,40,3415,0.535,3.745,0
CUST_002353,Credit Card,576000,12.97,24,Business Owner,200000,587,1,35,3507,1.44,2.88,0
CUST_002354,Medical,927000,8.97,24,Unemployed,200000,679,2,34,3935,2.3175,4.635,0
CUST_002355,Mortgage,457000,9.88,60,Business Owner,200000,766,1,45,22763,0.457,2.285,0
CUST_002356,Mortgage,518000,13.45,84,Freelancer,200000,578,0,46,23461,0.37,2.59,0
CUST_002357,Vehicle,919000,8.54,120,Private Sector,200000,675,2,38,5055,0.4595,4.595,0
CUST_002358,Vehicle,297000,9.55,240,Private Sector,200000,627,3,39,24164,0.0742,1.485,0
CUST_002359,Vehicle,617000,15.06,24,Business Owner,200000,626,0,42,12096,1.5425,3.085,0
CUST_002360,Medical,278000,9.36,180,Freelancer,200000,807,1,53,23746,0.0927,1.39,0
CUST_002361,Education Loan,258000,9.53,84,,322615.26,604,1,39,21895,0.1142,0.7997,1
CUST_002362,Mortgage,827000,11.09,12,,200000,562,1,24,6180,4.135,4.135,0
CUST_002363,Mortgage,113000,12.95,36,Private Sector,200000,604,1,43,14506,0.1883,0.565,0
CUST_002364,Business Expansion,692000,8.01,180,Private Sector,200290.81,548,0,34,1135,0.2303,3.455,0
CUST_002365,Credit Card,882000,19.03,24,Unemployed,200000,766,1,41,6582,2.205,4.41,1
CUST_002366,Credit Card,631000,4,120,Government,203404.05,622,2,41,16249,0.3102,3.1022,1
CUST_002367,Credit Card,227000,10.47,36,Private Sector,200000,598,3,48,22454,0.3783,1.135,0
CUST_002368,Medical,989000,8.59,36,Business Owner,200000,711,1,46,11896,1.6483,4.945,1
CUST_002369,Business Expansion,872000,11.32,36,Private Sector,200000,800,1,29,13236,1.4533,4.36,0
CUST_002370,Business Expansion,251000,14.53,12,Government,200000,555,1,46,16562,1.255,1.255,1
CUST_002371,Mortgage,498000,7.44,24,Freelancer,200000,600,0,28,14832,1.245,2.49,0
CUST_002372,Credit Card,170000,12.98,60,Private Sector,200000,632,0,45,17237,0.17,0.85,0
CUST_002373,Medical,861000,11.2,180,Business Owner,200000,754,1,36,24502,0.287,4.305,0
CUST_002374,Medical,636000,8.26,12,Private Sector,334828.31,667,1,28,2987,1.8995,1.8995,0
CUST_002375,Education Loan,931000,10.12,36,Private Sector,200000,516,0,42,15523,1.5517,4.655,1
CUST_002376,Vehicle,710000,10.88,18,Private Sector,200000,729,0,31,9659,2.3667,3.55,0
CUST_002377,Vehicle,212000,6.15,240,Private Sector,200000,774,2,34,14331,0.053,1.06,0
CUST_002378,Education Loan,140000,10.29,120,Freelancer,200000,599,2,31,19812,0.07,0.7,0
CUST_002379,Business Expansion,324000,12.29,18,Private Sector,249756.48,605,0,28,15026,0.8648,1.2973,0
CUST_002380,Medical,93000,5.64,180,Private Sector,200000,792,1,41,23044,0.031,0.465,0
CUST_002381,Vehicle,595000,6.48,18,Private Sector,200000,569,0,37,21958,1.9833,2.975,0
CUST_002382,Medical,1105000,14.84,18,Private Sector,249896.64,752,0,43,17582,2.9479,4.4218,1
CUST_002383,Business Expansion,236000,9.75,180,Private Sector,223049.46,611,2,66,23457,0.0705,1.0581,0
CUST_002384,Medical,487000,4,240,Unemployed,262084.67,705,1,28,8188,0.0929,1.8582,0
CUST_002385,Mortgage,346000,12.67,240,Business Owner,200000,525,4,38,16116,0.0865,1.73,0
CUST_002386,Vehicle,322000,9.14,12,Business Owner,200000,,1,36,15595,1.61,1.61,1
CUST_002387,Vehicle,269000,15.15,240,Business Owner,200000,736,1,42,3272,0.0672,1.345,0
CUST_002388,Credit Card,395000,9.6,6,Private Sector,200000,622,0,35,20453,3.95,1.975,0
CUST_002389,Credit Card,316000,18.54,120,Unemployed,200000,846,5,52,5484,0.158,1.58,1
CUST_002390,Business Expansion,672000,10.53,18,Private Sector,200000,692,2,46,9031,2.24,3.36,0
CUST_002391,Business Expansion,816000,13.52,12,Government,200000,,0,27,3165,4.08,4.08,0
CUST_002392,Credit Card,801000,11.08,6,Government,200000,651,2,32,7168,8.01,4.005,0
CUST_002393,Education Loan,647000,7.23,120,Business Owner,200000,695,0,46,24579,0.3235,3.235,0
CUST_002394,Vehicle,591000,4,6,Private Sector,200000,512,1,49,11389,5.91,2.955,1
CUST_002395,Credit Card,502000,7.64,240,Business Owner,200000,733,0,26,6149,0.1255,2.51,0
CUST_002396,Credit Card,618000,10.22,240,Private Sector,200000,664,0,23,8311,0.1545,3.09,0
CUST_002397,Credit Card,197000,6.76,36,,200000,540,0,33,16279,0.3283,0.985,0
CUST_002398,Mortgage,438000,12.1,120,Business Owner,,766,0,56,21891,0.219,2.19,0
CUST_002399,Medical,592000,8.88,6,Private Sector,200000,618,1,21,5866,5.92,2.96,1
CUST_002400,Medical,399000,4,60,Business Owner,200000,550,1,29,18300,0.399,1.995,0
CUST_002401,Medical,112000,13.46,18,Business Owner,200000,689,2,21,23887,0.3733,0.56,0
CUST_002402,Vehicle,746000,12.69,60,Private Sector,200000,670,1,37,6375,0.746,3.73,0
CUST_002403,Vehicle,349000,12.43,180,Private Sector,200000,689,0,44,7372,0.1163,1.745,0
CUST_002404,Mortgage,385000,12.45,60,Private Sector,200000,605,1,37,,0.385,1.925,0
CUST_002405,Vehicle,124000,10.89,240,Government,200000,762,0,53,1603,0.031,0.62,0
CUST_002406,Vehicle,617000,10.06,6,Unemployed,200000,624,0,25,,6.17,3.085,0
CUST_002407,Medical,908000,10.15,180,Private Sector,200000,659,1,44,16524,0.3027,4.54,0
CUST_002408,Medical,783000,5.59,36,Private Sector,200000,715,0,44,10081,1.305,3.915,0
CUST_002409,Medical,881000,9.88,180,Government,200000,690,0,21,7973,0.2937,4.405,0
CUST_002410,Vehicle,528000,11.33,120,Government,200000,646,2,39,24981,0.264,2.64,0
CUST_002411,Credit Card,187000,14.5,180,Private Sector,413104.98,605,0,62,12491,0.0302,0.4527,0
CUST_002412,Vehicle,365000,12.01,180,Private Sector,200000,675,1,40,24856,0.1217,1.825,0
CUST_002413,Business Expansion,484000,17.71,180,,211116.24,644,1,32,3489,0.1528,2.2926,0
CUST_002414,Business Expansion,64000,6.79,120,Private Sector,200000,758,1,44,2804,0.032,0.32,0
CUST_002415,Credit Card,523000,4,6,Private Sector,200000,539,0,24,10890,5.23,2.615,1
CUST_002416,Business Expansion,914000,6.41,240,Government,200000,725,0,50,12989,0.2285,4.57,0
CUST_002417,Business Expansion,643000,18.1,120,Government,200000,612,1,41,10687,0.3215,3.215,0
CUST_002418,Medical,584000,11.05,60,Unemployed,200000,744,2,43,24668,0.584,2.92,0
CUST_002419,Vehicle,1615000,10.16,18,Government,358885,725,0,38,14825,3,4.5,0
CUST_002420,Mortgage,158000,7.83,180,Freelancer,200000,654,2,33,22333,0.0527,0.79,0
CUST_002421,Credit Card,288000,7.77,36,Freelancer,200000,660,1,37,22212,0.48,1.44,0
CUST_002422,Mortgage,324000,8.15,6,Unemployed,200000,649,1,27,16866,3.24,1.62,0
CUST_002423,Credit Card,178000,10.6,6,Freelancer,200000,652,0,36,1302,1.78,0.89,0
CUST_002424,Mortgage,136000,9.04,36,Private Sector,224208.4,674,0,29,15985,0.2022,0.6066,0
CUST_002425,Vehicle,741000,7.51,120,Government,200000,703,1,32,1853,0.3705,3.705,0
CUST_002426,Vehicle,779000,9.58,6,Private Sector,406466.85,669,0,30,4658,3.833,1.9165,0
CUST_002427,Vehicle,1224000,6.58,60,Unemployed,245455.42,620,1,27,21686,0.9973,4.9866,0
CUST_002428,Vehicle,737000,14.52,120,Private Sector,200000,614,0,40,22429,0.3685,3.685,0
CUST_002429,Credit Card,132000,7.8,12,Business Owner,200000,693,0,44,8982,0.66,0.66,0
CUST_002430,Credit Card,798000,18.26,180,Freelancer,242729.61,692,1,36,13746,0.2192,3.2876,1
CUST_002431,Mortgage,75000,12.48,240,Unemployed,200000,,0,30,20449,0.0188,0.375,0
CUST_002432,Credit Card,875000,8.19,18,Government,200000,768,1,32,23245,2.9167,4.375,1
CUST_002433,Mortgage,283000,8.74,24,Freelancer,261679.84,748,0,33,1966,0.5407,1.0815,0
CUST_002434,Vehicle,472000,8.03,36,Business Owner,200000,737,0,36,11534,0.7867,2.36,0
CUST_002435,Mortgage,531000,6.4,60,Private Sector,200000,700,0,21,4654,0.531,2.655,0
CUST_002436,Credit Card,503000,5.34,24,,255148.15,656,0,46,12761,0.9857,1.9714,0
CUST_002437,Credit Card,374000,8.74,84,Private Sector,200000,733,1,41,16904,0.2671,1.87,0
CUST_002438,Mortgage,594000,9.11,120,Private Sector,200000,,1,35,6367,0.297,2.97,0
CUST_002439,Credit Card,101000,16.46,120,Freelancer,200000,700,0,23,2262,0.0505,0.505,0
CUST_002440,Business Expansion,1040000,16.23,120,Private Sector,326867.18,500,2,27,13825,0.3182,3.1817,1
CUST_002441,Vehicle,91000,10.19,12,Unemployed,200000,715,1,42,953,0.455,0.455,0
CUST_002442,Medical,244000,16.18,240,Private Sector,200000,639,1,49,6730,0.061,1.22,0
CUST_002443,Vehicle,882000,9.51,60,Private Sector,289733.48,748,0,34,16795,0.6088,3.0442,0
CUST_002444,Mortgage,911000,13.01,120,Freelancer,200000,574,0,21,12495,0.4555,4.555,0
CUST_002445,Mortgage,640000,12.92,84,Government,200000,713,1,43,14588,0.4571,3.2,1
CUST_002446,Education Loan,159000,10.21,36,Government,200000,,0,38,7936,0.265,0.795,0
CUST_002447,Vehicle,146000,10.66,6,Government,270373.88,648,0,43,21580,1.08,0.54,0
CUST_002448,Mortgage,646000,10.73,180,Business Owner,200000,,2,44,1187,0.2153,3.23,0
CUST_002449,Education Loan,741000,10.62,120,Business Owner,200000,586,1,32,14307,0.3705,3.705,0
CUST_002450,Medical,482000,4,60,Government,200000,766,0,28,3271,0.482,2.41,0
CUST_002451,Credit Card,768000,5.22,24,Private Sector,200000,596,0,49,1874,1.92,3.84,1
CUST_002452,Credit Card,479000,11.08,12,Business Owner,200000,582,0,43,5554,2.395,2.395,0
CUST_002453,Credit Card,892000,8.57,60,Freelancer,231636.21,651,1,40,,0.7702,3.8509,0
CUST_002454,Vehicle,465000,10.1,60,Freelancer,200000,637,2,55,4623,0.465,2.325,0
CUST_002455,Mortgage,149000,14.03,6,Government,214756.91,657,3,51,21987,1.3876,0.6938,0
CUST_002456,Vehicle,309000,6.83,180,,260336.54,728,0,41,,0.0791,1.1869,0
CUST_002457,Business Expansion,979000,14.83,84,Private Sector,,654,2,34,17377,0.6993,4.895,0
CUST_002458,Education Loan,298000,10.4,12,,200000,672,0,29,12219,1.49,1.49,0
CUST_002459,Credit Card,602000,6.61,180,Private Sector,200000,658,0,45,11521,0.2007,3.01,0
CUST_002460,Vehicle,1496000,10.36,18,Private Sector,,674,0,39,14821,2.9277,4.3915,1
CUST_002461,Credit Card,142000,13.67,240,,200000,851,0,45,9637,0.0355,0.71,0
CUST_002462,Credit Card,622000,9.88,18,Freelancer,200000,690,0,41,20197,2.0733,3.11,0
CUST_002463,Business Expansion,775000,4.4,120,Private Sector,200000,762,0,37,11833,0.3875,3.875,0
CUST_002464,Credit Card,860000,6.44,180,Private Sector,200000,833,0,40,18623,0.2867,4.3,1
CUST_002465,Mortgage,188000,10.38,36,Government,200000,638,0,27,8137,0.3133,0.94,0
CUST_002466,Mortgage,984000,13.01,120,Government,200000,755,0,32,1294,0.492,4.92,0
CUST_002467,Vehicle,619000,18.28,60,Freelancer,200000,768,3,21,5769,0.619,3.095,0
CUST_002468,Vehicle,344000,9.78,60,Government,200000,700,0,33,1936,0.344,1.72,1
CUST_002469,Business Expansion,571000,15.12,60,Private Sector,200000,686,2,21,16714,0.571,2.855,0
CUST_002470,Vehicle,877000,4.55,84,Freelancer,200000,821,0,40,10747,0.6264,4.385,0
CUST_002471,Vehicle,381000,13.32,36,,200000,703,1,36,9950,0.635,1.905,0
CUST_002472,Credit Card,106000,13.19,120,Private Sector,200000,614,0,22,2686,0.053,0.53,0
CUST_002473,Mortgage,486000,6.58,84,Government,200000,794,0,45,19307,0.3471,2.43,0
CUST_002474,Credit Card,967000,10.37,60,Freelancer,200000,770,1,30,17288,0.967,4.835,0
CUST_002475,Credit Card,907000,8.34,84,Private Sector,200000,721,0,30,10645,0.6479,4.535,0
CUST_002476,Medical,293000,8.71,24,,200000,707,1,42,6402,0.7325,1.465,0
CUST_002477,Medical,134000,11.86,18,Private Sector,200000,677,1,43,14313,0.4467,0.67,0
CUST_002478,Mortgage,772000,13.31,12,Private Sector,200000,686,0,36,1969,3.86,3.86,0
CUST_002479,Mortgage,446000,7.88,84,Private Sector,200000,587,0,39,4785,0.3186,2.23,0
CUST_002480,Mortgage,727000,7.73,240,Freelancer,200000,630,3,39,10990,0.1817,3.635,0
CUST_002481,Vehicle,211000,6.52,36,Business Owner,202845.41,557,0,38,23424,0.3467,1.0402,0
CUST_002482,Business Expansion,873000,14.31,240,Freelancer,200000,,0,40,3942,0.2182,4.365,0
CUST_002483,Mortgage,875000,10.44,240,Government,200000,643,0,28,,0.2188,4.375,0
CUST_002484,Mortgage,996000,14.41,24,Business Owner,200000,681,2,36,527,2.49,4.98,1
CUST_002485,Credit Card,414000,9.48,24,Unemployed,200000,645,0,34,15472,1.035,2.07,0
CUST_002486,Credit Card,445000,15.51,60,Business Owner,200000,580,1,26,759,0.445,2.225,0
CUST_002487,Mortgage,102000,7.97,36,Government,200000,738,0,44,14244,0.17,0.51,0
CUST_002488,Business Expansion,483000,16.43,36,Private Sector,200000,639,0,29,5571,0.805,2.415,1
CUST_002489,Mortgage,725000,13.75,6,Government,200000,589,0,40,18918,7.25,3.625,1
CUST_002490,Mortgage,292000,9.78,120,Government,200000,863,0,46,591,0.146,1.46,0
CUST_002491,Vehicle,936000,14.94,36,Unemployed,200000,651,1,38,6942,1.56,4.68,1
CUST_002492,Credit Card,944000,9.28,180,Private Sector,204550.23,472,1,37,6682,0.3077,4.615,1
CUST_002493,Vehicle,196000,15.04,24,Government,200000,647,3,22,16065,0.49,0.98,0
CUST_002494,Credit Card,434000,15.73,24,Private Sector,200000,504,2,43,6508,1.085,2.17,1
CUST_002495,Business Expansion,233000,11.77,240,Business Owner,200621.36,546,1,46,655,0.0581,1.1614,0
CUST_002496,Business Expansion,725000,4.64,24,Freelancer,,645,0,21,22548,1.8125,3.625,0
CUST_002497,Education Loan,359000,11.59,120,Business Owner,200000,527,1,29,12864,0.1795,1.795,0
CUST_002498,Business Expansion,173000,12.08,12,Private Sector,200000,601,1,39,24643,0.865,0.865,0
CUST_002499,Credit Card,471000,8.29,18,Private Sector,200000,640,1,46,,1.57,2.355,0
CUST_002500,Vehicle,892000,9.55,6,Freelancer,200000,707,0,38,19687,8.92,4.46,0
CUST_002501,Education Loan,168000,6.12,24,Freelancer,200000,579,1,46,11135,0.42,0.84,0
CUST_002502,Credit Card,305000,10.94,12,Business Owner,200000,600,0,24,8928,1.525,1.525,0
CUST_002503,Business Expansion,706000,14.85,120,Freelancer,200000,593,1,44,12153,0.353,3.53,0
CUST_002504,Credit Card,233000,4,60,Government,,690,0,41,14944,0.233,1.165,0
CUST_002505,Medical,227000,10.24,6,Private Sector,200000,669,2,36,1592,2.27,1.135,0
CUST_002506,Mortgage,88000,13.39,120,Unemployed,200000,723,0,24,9531,0.044,0.44,0
CUST_002507,Credit Card,791000,11.16,6,Government,200000,711,1,26,19898,7.91,3.955,0
CUST_002508,Credit Card,194000,11.87,120,Government,200000,569,0,61,12879,0.097,0.97,1
CUST_002509,Business Expansion,77000,16.01,120,Private Sector,200000,703,0,36,15629,0.0385,0.385,0
CUST_002510,Medical,104000,9.34,84,Government,200000,629,0,26,21487,0.0743,0.52,0
CUST_002511,Mortgage,898000,7.3,180,Government,200000,499,1,36,8937,0.2993,4.49,0
CUST_002512,Mortgage,379000,10.64,36,Freelancer,273563,661,1,38,22935,0.4618,1.3854,0
CUST_002513,Credit Card,227000,8.11,18,Freelancer,235823.29,702,0,62,21881,0.6417,0.9626,0
CUST_002514,Business Expansion,421000,10.86,240,Unemployed,200000,624,1,21,6424,0.1052,2.105,0
CUST_002515,Mortgage,879000,12.77,24,Freelancer,200000,676,2,46,747,2.1975,4.395,0
CUST_002516,Credit Card,808000,10.85,36,Private Sector,200000,660,1,53,23358,1.3467,4.04,0
CUST_002517,Medical,304000,12.8,12,Government,200000,680,1,26,7926,1.52,1.52,0
CUST_002518,Business Expansion,709000,4.56,6,Unemployed,200000,692,1,48,15521,7.09,3.545,0
CUST_002519,Credit Card,540000,11.41,120,Private Sector,200000,742,0,58,23475,0.27,2.7,0
CUST_002520,Business Expansion,326000,12.95,24,Freelancer,200000,666,1,55,,0.815,1.63,0
CUST_002521,Mortgage,857000,12.64,6,Government,200000,629,0,45,7055,8.57,4.285,1
CUST_002522,Mortgage,348000,17.31,84,Freelancer,200000,660,1,43,14763,0.2486,1.74,0
CUST_002523,Vehicle,193000,5.77,6,Government,200000,762,0,35,17754,1.93,0.965,0
CUST_002524,Credit Card,735000,8.8,12,Freelancer,200000,536,0,29,8857,3.675,3.675,0
CUST_002525,Vehicle,844000,4.79,18,Business Owner,200000,823,1,43,3550,2.8133,4.22,0
CUST_002526,Business Expansion,180000,14.83,84,Private Sector,255200.15,669,0,33,12977,0.1008,0.7053,0
CUST_002527,Business Expansion,537000,13.8,180,,200000,600,0,37,17593,0.179,2.685,0
CUST_002528,Credit Card,151000,13.1,12,Business Owner,200000,739,1,33,7993,0.755,0.755,0
CUST_002529,Mortgage,747000,14.76,36,Private Sector,200000,644,0,41,4185,1.245,3.735,0
CUST_002530,Credit Card,565000,17.63,84,Private Sector,200000,716,0,27,24310,0.4036,2.825,0
CUST_002531,Business Expansion,223000,22.13,120,Private Sector,200000,815,1,35,24260,0.1115,1.115,0
CUST_002532,Credit Card,435000,10.3,60,Freelancer,200000,631,1,30,8287,0.435,2.175,0
CUST_002533,Vehicle,704000,10.37,180,Business Owner,200000,,3,43,7674,0.2347,3.52,0
CUST_002534,Credit Card,515000,7.85,120,Government,,580,2,53,2001,0.2575,2.575,0
CUST_002535,Credit Card,833000,9.25,18,Business Owner,200000,599,0,42,24731,2.7767,4.165,1
CUST_002536,Credit Card,859000,11.4,18,Unemployed,200000,784,2,26,6002,2.8633,4.295,0
CUST_002537,Mortgage,382000,7.92,36,Private Sector,200000,602,1,38,7824,0.6367,1.91,0
CUST_002538,Mortgage,838000,10.28,60,,200000,715,0,21,21955,0.838,4.19,0
CUST_002539,Mortgage,654000,13.08,180,Business Owner,200000,461,0,28,19626,0.218,3.27,1
CUST_002540,Medical,383000,14.71,12,Government,200000,655,0,50,18393,1.915,1.915,0
CUST_002541,Vehicle,113000,8.6,6,Government,200000,763,1,39,1549,1.13,0.565,0
CUST_002542,Mortgage,976000,9.19,84,Private Sector,200000,616,1,47,15176,0.6971,4.88,0
CUST_002543,Credit Card,205000,15.9,84,Government,200000,,0,22,913,0.1464,1.025,1
CUST_002544,Business Expansion,170000,9.92,36,Unemployed,200000,691,0,45,11492,0.2833,0.85,0
CUST_002545,Vehicle,422000,8.01,84,Government,200000,670,1,45,15162,0.3014,2.11,0
CUST_002546,Mortgage,2658000,10.19,240,Government,734227.84,502,0,52,2199,0.181,3.6201,0
CUST_002547,Vehicle,422000,7.75,84,Freelancer,200000,798,0,42,13435,0.3014,2.11,0
CUST_002548,Mortgage,469000,8.45,84,Private Sector,200000,692,1,58,3596,0.335,2.345,0
CUST_002549,Medical,867000,15.15,6,Government,200000,676,0,32,,8.67,4.335,0
CUST_002550,Medical,231000,9.35,180,Government,256643.46,683,2,27,,0.06,0.9001,0
CUST_002551,Mortgage,202000,5.74,12,Private Sector,200000,791,1,21,12989,1.01,1.01,0
CUST_002552,Medical,81000,8.82,180,Freelancer,200000,760,1,39,10540,0.027,0.405,1
CUST_002553,Credit Card,156000,11.86,18,Business Owner,200000,565,1,40,,0.52,0.78,0
CUST_002554,Mortgage,758000,11.19,12,Government,200000,712,1,21,2147,3.79,3.79,1
CUST_002555,Business Expansion,985000,14.72,60,Government,200000,613,1,29,5387,0.985,4.925,1
